Name;Artwork type;Artist name;Latitude;Longitude
Le Chevalier Dardennor;sculpture;;49.8569156;4.7340803
;statue;;49.2994763;0.8734015
Statue de la Vierge;;;45.9620052;4.5269589
;statue;;49.0141237;7.5356761
Les Orgues du givre;sculpture;Béatrice Casadesus;46.6583808;-1.4339001
For the Girls…;mural;Marc Camille Chaimowicz;47.3186042;5.0348246
Statue de Claude Bernard;statue;;46.0255187;4.6529895
;statue;;43.3139736;3.4719505
;mural;;50.3249407;3.3924919
Altair;sculpture;Miguel Isla;46.5715033;1.9830967
"""La femme siège""";sculpture;;46.5749616;1.9874501
;sculpture;;48.7249899;1.3758715
;sculpture;;48.7245473;1.3754882
Croix de Jesus;sculpture;;49.5405799;0.9963899
Trol;sculpture;;45.5239035;6.6400082
;statue;;48.669848;2.3741836
Shrek;statue;;45.5456053;6.732142
;statue;;45.5234194;6.716129
;statue;;48.8821309;2.6292574
Singe du Grand Garde;statue;;47.658346;-2.7607702
;bust;;47.3237252;5.0443779
;mural;;47.3237197;5.0443943
Ugolin et ses fils;statue;Jean-Baptiste Carpeaux;50.3632048;3.5176262
Buste d'Édouard Herriot;sculpture;André Tajana;45.7625506;4.8415783
;mural;;44.5801322;4.5001482
Cheval Mécanique;sculpture;;45.5450465;3.2469812
Swing Time;sculpture;Albert Hirsch;48.8142677;2.3035474
A l'Aube des Temps;sculpture;Saulterre;43.6045741;7.0690227
;sculpture;;45.5440311;3.2536826
Théodore Jouvet;bust;Augustin-Marie Chabre-Biny;44.9301609;4.8877315
Cœur de Paris;;JOANA VASCONCELOS;48.8977761;2.3447349
;ornamental_vase;;48.8056953;2.1199979
;ornamental_vase;;48.8065605;2.1198437
;ornamental_vase;;48.8064894;2.1198021
;ornamental_vase;;48.8064161;2.1197565
;ornamental_vase;;48.8063441;2.1197129
;ornamental_vase;;48.8062708;2.1196707
;ornamental_vase;;48.8061997;2.1196264
;ornamental_vase;;48.8061282;2.1195821
;ornamental_vase;;48.8060557;2.1195392
;ornamental_vase;;48.8059829;2.1194936
;ornamental_vase;;48.8059122;2.1194527
;ornamental_vase;;48.8058508;2.1194138
;ornamental_vase;;48.8058186;2.1195332
;ornamental_vase;;48.8057877;2.1196512
;ornamental_vase;;48.8057581;2.1197625
;ornamental_vase;;48.8057258;2.1198819
;ornamental_vase;;48.8056658;2.1201112
;ornamental_vase;;48.8056326;2.1202333
;ornamental_vase;;48.8054564;2.1208877
;ornamental_vase;;48.8054246;2.1210098
;ornamental_vase;;48.8053959;2.121117
;ornamental_vase;;48.8053641;2.1212357
;ornamental_vase;;48.8053336;2.1213497
;ornamental_vase;;48.8053027;2.1214677
;sculpture;;48.8041574;2.1221987
;sculpture;;48.8044093;2.1223546
;ornamental_vase;;48.8017582;2.11959
;ornamental_vase;;48.8018274;2.1193353
;ornamental_vase;;48.8023598;2.1173681
;ornamental_vase;;48.8024299;2.1171149
Vase du Soleil;ornamental_vase;"Degoullons;Drouilly";48.8054796;2.1185294
Vase du Soleil;ornamental_vase;"Degoullons;Drouilly";48.8051378;2.1183185
;ornamental_vase;;48.8052824;2.1179755
;ornamental_vase;;48.8055275;2.1181264
;ornamental_vase;;48.8057179;2.1180456
;ornamental_vase;;48.805185;2.117717
Bacchus au Repos (Bacchus de Versailles);statue;Keller;48.80524;2.1204733
Silène portant Bacchus (Grand Faune Borghèse);statue;Keller;48.8044323;2.1199791
Antinoüs du Belvédère;statue;Keller;48.8046778;2.120132
Apollon du Belvédère;statue;Keller;48.8050013;2.1203315
Vase de la Paix;ornamental_vase;Tuby;48.804514;2.1197243
Vase de la Guerre;ornamental_vase;Coysevox;48.8052939;2.1201964
;ornamental_vase;;48.8083014;2.1234083
;ornamental_vase;;48.8081693;2.1233366
;ornamental_vase;;48.808191;2.1232541
;ornamental_vase;;48.8081455;2.1232004
;ornamental_vase;;48.8081866;2.1230489
;ornamental_vase;;48.8082245;2.1229034
;ornamental_vase;;48.808266;2.1227505
;ornamental_vase;;48.8083217;2.1227733
;ornamental_vase;;48.8083981;2.1227257
;ornamental_vase;;48.808421;2.1226265
;ornamental_vase;;48.8084586;2.122487
;ornamental_vase;;48.8084838;2.1223991
;ornamental_vase;;48.8085297;2.1222328
;ornamental_vase;;48.8085518;2.122139
;ornamental_vase;;48.8085902;2.1219968
;ornamental_vase;;48.8086182;2.1219043
;ornamental_vase;;48.8085864;2.1217879
;ornamental_vase;;48.8085359;2.121744
;ornamental_vase;;48.8085818;2.1215767
;ornamental_vase;;48.808618;2.1214406
;ornamental_vase;;48.8086628;2.1212716
;ornamental_vase;;48.8087227;2.1212843
;ornamental_vase;;48.8087496;2.1211975
;ornamental_vase;;48.8088529;2.1212693
;ornamental_vase;;48.8067319;2.1199496
;ornamental_vase;;48.8066451;2.119896
Mouse Lemur;mural;Bordalo II;48.8278266;2.3817186
;statue;;45.3381298;4.6012874
Albert Samain;statue;Yvonne Serruys;50.636202;3.048109
0;;;43.2980073;-0.3699791
;bust;;48.9706603;2.2610023
Jaaz hiideg gazar;;;45.4329188;4.3941966
Le Soir;sculpture;Desjardins;48.8058027;2.1189947
Le Rémouleur;sculpture;;48.8055704;2.1206819
Vénus accroupie;sculpture;"Vinache;Coysevox";48.8056494;2.1203861
Statue du Christ Roi;statue;Livio Benedetti;45.5131258;6.0711733
;painting;;51.0231548;2.3867676
Téléphone;architecture;;46.5833011;1.7318393
3ème Millénaire Gournay Avance;sculpture;;46.5838201;1.7315416
;sculpture;;44.277217;2.4326703
;mural;;48.7160305;5.7738037
UP#3;installation;Sabina Lang & Daniel Baumann;49.4937315;0.0922274
Statue de Fabien Mérelle (6.24 m);sculpture;Fabien Mérelle;49.5108658;0.0663339
;statue;;45.8635038;3.9522794
Les chèvres des falaises de Jobourg;sculpture;Didier Poisson;49.6807787;-1.9012588
Vierge;statue;;46.7530574;5.747779
Pointe de l’étrave du paquebot France;sculpture;;49.4859698;0.1145813
Bateau;installation;;47.5353395;-2.4907234
;mosaic;Ememem;45.7988702;4.8319588
Colonne Buren;;;45.7676746;4.8330958
Colonne Buren;;;45.7676838;4.8331731
Colonne Buren;;;45.7676923;4.8332463
Colonne Buren;;;45.7676668;4.8330215
Colonne Buren;;;45.7676587;4.8329458
Colonne Buren;;;45.7676496;4.8328693
Colonne Buren;;;45.7677765;4.8339958
Colonne Buren;;;45.7677679;4.8339206
Colonne Buren;;;45.76776;4.8338479
Colonne Buren;;;45.7677518;4.8337684
Colonne Buren;;;45.7677431;4.8336956
Colonne Buren;;;45.7677349;4.8336241
;statue;;46.8407355;-1.8775629
Le Répit du Travailleur;statue;Jules Pendariès;48.8678247;2.3775993
;statue;;48.8312918;2.3312178
;sculpture;;43.8563227;5.5919079
Coquille St-Jacques. chemin de compostelle;;;48.9519774;0.9463831
Monument de Jean-Paul II;statue;Zourab Tsereteli;47.9301903;-2.3935628
Lion rouge;sculpture;;45.7637491;4.9822123
Lion blanc;sculpture;;45.7646604;4.9837004
Lion bleu;sculpture;;45.7666765;4.9820382
Lion or;sculpture;;45.7647361;4.9804356
;mural;;43.616801;1.4800111
Trilogie;sculpture;Oscar Lloveras;47.712084;-0.9518173
Traffic Light;;;45.5135045;6.4932781
Mineurs;sculpture;Jimmix;47.712889;-0.956664
;sculpture;;47.7169537;-0.9487229
;mural;;43.2206017;-0.8905976
;statue;;49.3609535;-0.8605039
;statue;;49.3610684;-0.8604334
Statue de Jeanne d'Arc;statue;;43.455381;1.6132382
Cinétaurus;sculpture;;43.1770802;5.6110834
;statue;;44.8313183;-0.571853
;statue;;44.8311271;-0.5718336
Sun and mountains;sculpture;Alexander Calder;45.925202;6.6790192
La grande échelle;sculpture;Charles Semser;45.9393869;6.7071662
La Porte Bleue;sculpture;Joan Gardy Artigas;45.9500172;6.7409212
Cardinal Liénart;statue;Jean Roulland;50.6398365;3.0625126
Saint-Louis;statue;;47.5903258;7.5590645
Monument commémoratif de la défense nationale en 1870;statue;Robert Coin;50.639626;3.053052
En Vedette;statue;Jean Joire;50.6460979;3.065431
;sculpture;;44.7640726;-0.5436321
Les tuyaux;sculpture;;45.1474144;2.0096912
;sculpture;;48.8321938;2.3263845
Pixel Avenue;installation;Fred Sapey-Triomphe;48.9220117;2.3618333
Sans titre;sculpture;Claude Viseux;45.7580311;4.8540819
"Fresque ""Bibliothèque de la Cité""";mural;;45.7659148;4.8310787
;statue;Panis Sakellariou;48.8805476;2.3843041
Tauromachie;sculpture;;44.8578149;-0.5956367
Tableau commémoratif des morts de l'épidémie de 1632;painting;;47.8546087;3.9737087
Walord;sculpture;;44.8516142;-0.6018919
Enlèvement d'Iphigénie par Diane;sculpture;;44.8550474;-0.6037391
Le Vaincu;sculpture;;44.851176;-0.6043581
Vierge;statue;;47.4793074;6.4367764
;sculpture;;43.7701336;1.2944274
La Boule de Neige;statue;André ABBAL;48.7011986;2.1796559
TERRA MATER;statue;Alfred JANNIOT;48.7004436;2.1808827
Les cinq ailes;sculpture;Alexander Calder;48.847174;2.3588741
;statue;;49.0783493;6.3160658
;mural;Gamo Difuz Stom500;44.7932573;-0.6143688
La Fourmie;statue;;46.5831916;1.9787003
;statue;;47.2294368;6.0348597
Synchromie no.1;sculpture;René Roche;45.7623066;4.8528846
;bust;;45.5544074;4.6690525
;sculpture;Nathalie Pesselon;45.7834751;4.8547582
Les Girafes;sculpture;Damien Colcombet;45.7782253;4.8569432
La Chèvre du Chercheur d'Or;sculpture;;45.817895;6.0218575
statue Jeanne d'Arc;statue;;48.9549679;4.3582284
;statue;;48.9553726;4.3572707
Statue de Nicolas Appert;statue;;48.9515158;4.3692796
Inspirations;tilework;Delphine Deltombe;47.2119823;-1.5688697
L'Arche de Noé;lacquerware;Pierre Dunand;47.2120971;-1.5689084
Madone;statue;;45.4876597;4.3910017
Structure;sculpture;Costa Coulentianos;45.761546;4.8535896
Deber - Modulation sur le carré;sculpture;Maxime Descombin;45.7610592;4.8533017
Croncelhorbe;sculpture;Henri Comby;45.7608493;4.8526791
Demeure miroir n°10;sculpture;Étienne-Martin;45.7603725;4.8541248
Mémorial Guerre de 1870;statue;;48.9543128;4.3619283
Totem;installation;;48.8426161;2.3203728
Totem;installation;;48.8442224;2.3232922
Paysage Devant;sculpture;Delphine Coindet;47.2001056;-1.5843829
Bonhomme drapeau français;;;48.5787057;7.7597824
Général de Bolladière;statue;;48.277346;-3.5701113
Jesus;statue;;50.6201706;3.0221683
Chandelier;sculpture;;48.841831;2.3216271
Vierge à l’Enfant;statue;;45.8229781;4.9438386
;bust;;48.9017967;2.3082269
Le Minotaure;sculpture;Arturo Carmassi;47.7995804;3.5701919
Combat;sculpture;Ivan Avoscan;45.7632624;4.8487764
Second Silence;sculpture;Ivan Avoscan;45.7633688;4.8486581
;mural;;49.8906369;2.3136709
Fondation Clara;;;49.4229163;2.0658648
Club hippique;;;49.4356513;2.0529129
Statue de Jean Talon;statue;;48.9572064;4.3633063
Tag infernal sur Soral;graffiti;Un abruti de taggeur;43.2869257;5.5176636
;mural;Ziké;48.6893807;5.8952715
;statue;;48.0045434;0.2095006
;statue;;48.0046735;0.2088073
Les Trois Grâces;statue;;48.0045833;0.209225
;sculpture;;49.9451092;2.221541
Bouddha;sculpture;;44.3983115;4.9206523
L'éveil du printemps;sculpture;;48.9821229;6.0179596
Contrainte n°3;sculpture;Geneviève Dumont;45.7582674;4.8868645
;landart;;43.4229239;3.6076665
;sculpture;;47.075829;2.3962865
Statue de Saint-Antoine;statue;;49.118826;7.4096906
;mural;;48.6798814;5.7622122
;sculpture;;48.9545957;5.8513803
La Grande vague;stone;Morice Lipsi;45.1961284;5.7344623
;statue;;49.1417228;7.4285239
;mural;;46.4533163;4.1187938
Colette;bust;Roger Vène;48.4525176;-2.0409981
Pär Lagerkvist;bust;Roger Vène;48.452474;-2.0412667
Barbara;bust;Roger Vène;48.4524521;-2.0413948
François Mauriac;bust;Roger Vène;48.4524315;-2.0415353
Dina Vierny;bust;Roger Vène;48.4524065;-2.0416634
Albert Camus;bust;Roger Vène;48.4524775;-2.0417997
L'Homme;statue;Roger Vène;48.4526318;-2.0408636
Statue st Antoine.;;;49.4320855;2.1068617
;statue;;43.9498659;4.8085305
Fresque au sol n°1;mural;Liken;43.3158745;-0.3661048
Chevalier Liebenzeller;statue;;48.5805234;7.749524
Amiral Duquesne;sculpture;;49.9263786;1.0783646
Jean Cousin;statue;Henri Chapu;48.195005;3.2821871
;statue;;48.8129776;0.0448559
Statue d'Hervé;statue;;50.4521526;2.5383237
Meule du moulin de Cassevesce;sculpture;;46.2727196;4.9720987
;statue;;50.3846263;3.047918
Jeunesse;statue;Achiam;48.8127247;2.2334591
;statue;;43.951451;4.8045789
Arrosoir;;;47.5020608;-0.5712705
Globe;sculpture;;47.5015072;-0.5721459
Trois sans nom;;Sébastien Vonier;44.5362166;-0.8525924
Jeanne d'Arc 1412-1431;sculpture;Charles-Auguste Lebourg;48.8383234;2.3570329
Tendresse;statue;Achiam;48.8129734;2.2334902
Carcasse de bateau;;;47.5008111;-0.5716099
La Béance Suspendue;sculpture;Denis Monfleur;48.8435879;2.4654926
Sully;statue;;45.7704718;4.8411365
Louis Jacques Thénard;statue;;48.1952984;3.2768678
;statue;;43.1210397;6.131503
Gaulois Mourant;sculpture;;47.6351455;6.8608089
Fresque;;Ewa LAMBRECHTS;46.9872613;3.815873
Fresque Hommage à Jules Miot;;Géraldine CHIAMPO;46.9877774;3.8093237
Entrez Dans La Danse;;Sylvie GERARD;46.988311;3.8137026
Fresque;;Vincent SONNERY;46.9879677;3.8084059
Fresque Les Galvachers Du Morvan;;Pascal Camacho;46.9881882;3.8092145
Fresque Reflets;;Christine LEBLANC;46.9860105;3.8108519
Fresque Au Morvan;;Jacky DECERLE;46.9863082;3.8116183
Fresque LEGO;;Françoise AUCOURT;46.9873082;3.8116774
Fresque Ceux de la Résistance;;Marlène CÉLIÉ;46.9862542;3.8115516
Fresque Café le Globe;;Françoise AUCOURT;46.9868447;3.8115842
;relief;;48.7040294;2.1778884
La Table Ronde;installation;;45.6315769;4.8096929
Léda;statue;Alexandre Shoenewerk;49.4179432;2.8321799
Andromède;statue;Charles Gautier;49.4195544;2.8337005
La force asservie par l'amour;statue;;49.4196086;2.8324187
Avio Cansat;sculpture;;44.8446748;-0.6556266
Entrée des artistes;sculpture;;44.8450192;-0.6542542
Rosace Ouest;stained_glass;;48.8532431;2.3491328
Galerie des Rois;statue;;48.8532766;2.3491135
Renaissance;sculpture;Christian Puaux;45.7606018;4.849429
x.y.z / 3 lignes sur plan;sculpture;Angela Detanico;48.9757423;5.9868407
;statue;;50.1907003;1.7185389
;statue;;50.1907299;1.7185711
L'Homme de Marillac;statue;Marc Deligny;45.7356508;0.4291284
;sculpture;;48.8260502;2.2256742
La grande oblique haute d'Ivry;;Jean Clareboudt;47.085752;-1.2720758
Rosace Sud;stained_glass;;48.8527937;2.3498162
Rosace Nord;stained_glass;;48.8531921;2.3500888
;statue;;47.2436382;6.0219735
Saint-Colomban;statue;;47.8162228;6.3814332
"Les ""Attrape-Soleil"" de Daniel Buren";;Buren;47.4011405;0.6848549
Attrape-Soleil de Daniel Buren;;Buren;47.4009801;0.6840542
;statue;;43.5619725;1.4777606
Les portes de la Nuit;sculpture;Pierre Peignot;48.608518;-4.5097709
The last Cry;sculpture;Nick Micros;48.6083443;-4.5093494
;installation;Pablo Reinoso;45.776315;4.8101043
;installation;Pablo Reinoso;45.7725745;4.8130162
;installation;Pablo Reinoso;45.7721807;4.8133153
;sculpture;;45.8482965;5.7832797
;statue;;44.4504249;4.3082902
;statue;;43.6153293;7.1259878
;statue;;43.6153817;7.1259247
;statue;;43.6167901;7.1251694
;statue;;43.6142921;7.1255664
;statue;;43.6139886;7.125309
Poêle Tefal;sculpture;;45.8479577;5.956825
;statue;;47.2706482;-2.2167674
;sculpture;;45.7572398;4.8577428
;statue;;43.5945769;1.4446785
l'Europe et le taureau;sculpture;Michael Jastram;48.4060152;2.7005692
;bust;;46.3910968;5.8635255
;bust;;46.3910598;5.8635087
;sculpture;;46.391113;5.8644703
;sculpture;;46.3911699;5.8644676
;sculpture;;47.2269165;5.9643717
"Fontaine ""Joyeux""";sculpture;Emma de Sigaldi;43.7372347;7.417578
Fraternità;sculpture;Cavallini;43.73816;7.4199015
;mural;;43.7380425;7.4196124
Anamorphose;;;45.6872219;4.9411795
VRS35;;;48.8022035;2.1592109
;sculpture;;48.6738386;5.887886
;sculpture;;47.7963494;3.5499197
Le verger du soleil;mural;;44.8655204;-0.5937027
Fontaine des Chevreuils;sculpture;;48.4401378;6.961416
Le Minotaure;Machine_de_spectacle;François DELAROZIERE;43.5723753;1.4781118
cardinal Pie XIX;sculpture;;46.4225298;0.8642323
Vierge;statue;;47.0404618;6.2656964
;sculpture;;48.1210782;-1.7062041
Fille sur une chaise;statue;Keld Moseholm Jorgensen;43.7301714;7.4205352
Grande nudo di adolescente;statue;Giuseppe Bergom;43.7301266;7.4205932
Albert 1er;statue;;43.729664;7.4241388
Maryse au miroir ou le temps inalterable;sculpture;Cyril de la Patellière;43.7299957;7.4243057
;statue;;43.7296983;7.4230557
;mural;;48.1021819;-1.6574761
;statue;;49.238743;0.3799141
Jean Gilly;statue;;44.64361;4.1291267
La Roize;sculpture;Pierre Bourgain;45.2949141;5.6310579
;statue;Yannick Hillion;47.4786018;-3.1229544
Victor de Laprade;statue;Louis Cosme Demaille;45.7612138;4.8428506
Buste de Félix Mangini;bust;Alfred Boucher;45.7612569;4.8423802
Pierre Dupont et sa muse;statue;Jean-Louis Chorel;45.7601329;4.842586
Général Duphot;statue;Charles-François Bailly;45.7602357;4.842977
La science découvrant les richesses de l'océan;sculpture;Constant Roux;43.7313981;7.4212762
Marta accovacciata;sculpture;Giuseppe BERGOMI;43.7305499;7.4169838
Et le septie?me jour;sculpture;Alessandro Montalbano;43.7305285;7.416628
Grande baigneuse accroupie;sculpture;Emile-Antoine Bourdelle;43.7305373;7.4167864
Pouce;;Cesar;48.8252887;2.2317003
La Défense;;Auguste Rodin;48.8248626;2.2308325
La Pieuvre;sculpture;Emma De Sigaldi;43.7310825;7.425868
Ettore e Andromaca;sculpture;Giorgio de Chirico;43.7298482;7.4240588
;sculpture;;48.8779207;2.3693189
Bâteau de pêcheur;installation;;43.6081416;4.0123093
Abaï Kounanbaïev;bust;;48.1317476;-1.6549653
;statue;;43.6168116;7.124816
Wrapping Candy;sculpture;Laurence Jenkell;43.6695363;7.2014248
;statue;;43.6144131;7.1256418
;sculpture;;48.8990075;2.2519978
;sculpture;;45.7739857;4.8563101
Rouelle pendeloque;sculpture;Paul Gonez;46.904217;6.3546219
;sculpture;;49.0241701;1.1499245
Deux amours et une fillette;sculpture;Jean-Baptiste Poultier. Bonvallet. Roget Scabol. Jean Taubin;48.8049128;2.1194826
Le Loiret;sculpture;;48.804799;2.1196049
La Loire;sculpture;Thomas Regnaudin;48.8046251;2.1194982
Un enfant et deux amours;sculpture;François Lespingola. François Aubry. Bonvallet. Roget Scabol. Jean Taubin;48.804596;2.1192916
Nymphe et Zéphyr;sculpture;Étienne Le Hongre;48.8046616;2.1190477
Nymphe et Amour;sculpture;Étienne Le Hongre;48.8047259;2.1187993
Deux enfants et un amour;sculpture;François Lespingola. François Aubry. Bonvallet. Roget Scabol. Jean Taubin;48.8047898;2.1185592
Le Rhône;sculpture;Jean-Baptiste Tuby;48.8049066;2.1184399
La Saône;sculpture;Jean-Baptiste Tuby;48.8050782;2.1185448
Trois enfants;sculpture;Pierre Laviron. Pierre Legros. François Aubry. Bonvallet. Roget Scabol. Jean Taubin;48.8051065;2.1187515
Nymphe et Amour tenant une guirlande;sculpture;Jean-Melchior Raon;48.8050413;2.1189957
Nymphe et Amour tenant un carquois;sculpture;Jean-Melchior Raon;48.8049774;2.1192432
;statue;;44.3707477;4.6456851
;statue;;44.3711953;4.6456238
;sculpture;;48.3990186;2.7249977
Gulls in the sky;mural;Untay;43.4945605;-1.4672084
Les Racines du mal;sculpture;Didier Faustino;45.188327;5.70499
Regard sur la ville;sculpture;Dan Ohlman;45.7627659;4.8228384
pierrot des Faux;sculpture;;45.6114312;3.996434
Vierge;statue;;47.0477819;6.147054
5 pierres;stone;;45.2071611;5.7004005
Edgar Quinet;sculpture;Martine Clerc;46.197574;5.2274356
;sculpture;;45.1795909;0.7190024
;statue;;45.1810124;0.7194699
vierge;statue;;45.5507638;2.9326175
Statue de Juan Ripolles;;Juan Ripolles;45.6885748;5.9134534
Statue de Juan Ripolles;;Juan Ripolles;45.6887051;5.9134263
Le Canéphore;sculpture;Albert Poncin;45.7462375;4.8421622
Mandala Flower;mural;Mademoiselle Maurice;45.1925543;5.7003331
;mural;GUES.DEXUN.KAMO;47.6874766;6.5030953
;mural;KAMO;47.6853257;6.5040189
;sculpture;;43.7298863;7.4165788
Camion Panon;;;47.9231657;1.9536953
Notre-Dame de la Prudence;statue;Josette Hébert-Coëffin;49.0080305;1.4049654
;statue;;48.7026311;2.3107682
Janus 2;sculpture;Peter Briggs;48.1128138;-1.6603236
Janus 2;sculpture;Peter Briggs;48.1124789;-1.659972
Janus 2;sculpture;Peter Briggs;48.1121847;-1.6596794
